report_component_id,component_type,section_id,catalogue_item_id,source_artifact_id,source_field_path,source_sha256,controlled_conclusion_code
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-CONCEPT,learned_softmax_gam.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-CONCEPT,learned_softmax_gam.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-CONCEPT,learned_softmax_gam.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P10-FIGURE-RPT-F09A,ART-P10-REPORT-PLAN,RPT-F09A,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P10-REPORT-EVIDENCE-05,ART-P10-REPORT-PLAN,SEC-RESULTS-WHAT,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-CONCEPT,standard_cbm.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-CALCIFICATION,ART-P9-CONCEPT,standard_cbm.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-CONCEPT,mixed_cem.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-CALCIFICATION,ART-P9-CONCEPT,mixed_cem.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-CONCEPT,learned_softmax_gam.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P10-FIGURE-RPT-F09B,ART-P10-REPORT-PLAN,RPT-F09B,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P10-REPORT-EVIDENCE-05,ART-P10-REPORT-PLAN,SEC-RESULTS-WHAT,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-T15.row.0,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-T15.row.1,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-T15.row.2,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-T15.row.3,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-T15.row.4,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-T15.row.5,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-T16.row.0,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[0].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.1,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[0].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.2,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-LOBULATION,ART-P9-LEARNED-ALPHA,folds[0].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.3,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-MARGIN,ART-P9-LEARNED-ALPHA,folds[0].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.4,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[0].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.5,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SPICULATION,ART-P9-LEARNED-ALPHA,folds[0].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.6,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[0].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.7,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-TEXTURE,ART-P9-LEARNED-ALPHA,folds[0].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.8,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[1].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.9,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[1].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.10,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-LOBULATION,ART-P9-LEARNED-ALPHA,folds[1].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.11,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-MARGIN,ART-P9-LEARNED-ALPHA,folds[1].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.12,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[1].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.13,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SPICULATION,ART-P9-LEARNED-ALPHA,folds[1].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.14,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[1].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.15,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-TEXTURE,ART-P9-LEARNED-ALPHA,folds[1].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.16,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[2].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.17,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[2].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.18,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-LOBULATION,ART-P9-LEARNED-ALPHA,folds[2].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.19,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-MARGIN,ART-P9-LEARNED-ALPHA,folds[2].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.20,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[2].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.21,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SPICULATION,ART-P9-LEARNED-ALPHA,folds[2].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.22,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[2].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.23,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-TEXTURE,ART-P9-LEARNED-ALPHA,folds[2].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.24,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[3].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.25,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[3].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.26,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-LOBULATION,ART-P9-LEARNED-ALPHA,folds[3].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.27,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-MARGIN,ART-P9-LEARNED-ALPHA,folds[3].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.28,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[3].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.29,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SPICULATION,ART-P9-LEARNED-ALPHA,folds[3].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.30,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[3].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.31,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-TEXTURE,ART-P9-LEARNED-ALPHA,folds[3].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.32,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[4].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.33,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[4].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.34,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-LOBULATION,ART-P9-LEARNED-ALPHA,folds[4].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.35,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-MARGIN,ART-P9-LEARNED-ALPHA,folds[4].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.36,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[4].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.37,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-SPICULATION,ART-P9-LEARNED-ALPHA,folds[4].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.38,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[4].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-T16.row.39,table_row,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-TEXTURE,ART-P9-LEARNED-ALPHA,folds[4].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SUBTLETY,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SPHERICITY,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-MARGIN,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SPICULATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SUBTLETY,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SPHERICITY,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-MARGIN,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SPICULATION,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SUBTLETY,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P10-FIGURE-RPT-F10,ART-P10-REPORT-PLAN,RPT-F10,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F10,figure,SEC-RESULTS-WHY,RES-P10-REPORT-EVIDENCE-06,ART-P10-REPORT-PLAN,SEC-RESULTS-WHY,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[0].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[0].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[0].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[0].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-MARGIN,ART-P9-LEARNED-ALPHA,folds[0].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-LOBULATION,ART-P9-LEARNED-ALPHA,folds[0].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SPICULATION,ART-P9-LEARNED-ALPHA,folds[0].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-TEXTURE,ART-P9-LEARNED-ALPHA,folds[0].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[1].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[1].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[1].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[1].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-MARGIN,ART-P9-LEARNED-ALPHA,folds[1].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-LOBULATION,ART-P9-LEARNED-ALPHA,folds[1].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SPICULATION,ART-P9-LEARNED-ALPHA,folds[1].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-TEXTURE,ART-P9-LEARNED-ALPHA,folds[1].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[2].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[2].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
